0, 0, Header, 1, 2, 256
1, 0, Start_track
1, 0, Time_signature, 1, 3, 12, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 727271
1, 0, Title_t, "Greensleeves"
1, 0, Text_t, "Traditional"
1, 0, Copyright_t, "Jim Paterson"
1, 128, Time_signature, 3, 2, 24, 8
1, 2816, Tempo, 754715
1, 3072, Tempo, 727271
1, 5504, Tempo, 754715
1, 5888, Tempo, 784313
1, 6272, Tempo, 740739
1, 6656, Tempo, 727271
1, 8960, Tempo, 769230
1, 9344, Tempo, 727271
1, 11520, Tempo, 800000
1, 11648, Time_signature, 5, 3, 12, 8
1, 12032, Tempo, 1333332
1, 12288, Tempo, 1333331
1, 12288, Tempo, 727271
1, 12288, Time_signature, 6, 3, 36, 8
1, 12288, Time_signature, 1, 3, 12, 8
1, 12416, Time_signature, 3, 2, 24, 8
1, 15104, Tempo, 754715
1, 15360, Tempo, 727271
1, 17792, Tempo, 754715
1, 18176, Tempo, 784313
1, 18560, Tempo, 740739
1, 18944, Tempo, 727271
1, 21248, Tempo, 769230
1, 21632, Tempo, 727271
1, 22976, Tempo, 800000
1, 23744, Tempo, 888887
1, 23936, Tempo, 1000000
1, 23936, Time_signature, 5, 3, 12, 8
1, 24320, Tempo, 2000000
1, 24321, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Note_on_c, 0, 69, 66
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 95
2, 0, Title_t, "Piano"
2, 128, Note_off_c, 0, 69, 0
2, 128, Note_on_c, 0, 72, 73
2, 128, Note_on_c, 0, 57, 63
2, 128, Note_on_c, 0, 64, 63
2, 384, Note_off_c, 0, 72, 0
2, 384, Note_on_c, 0, 74, 77
2, 512, Note_off_c, 0, 74, 0
2, 512, Note_on_c, 0, 76, 76
2, 704, Note_off_c, 0, 76, 0
2, 704, Note_on_c, 0, 77, 75
2, 768, Note_off_c, 0, 77, 0
2, 768, Note_on_c, 0, 76, 66
2, 896, Note_off_c, 0, 76, 0
2, 896, Note_on_c, 0, 74, 65
2, 896, Note_off_c, 0, 57, 0
2, 896, Note_off_c, 0, 64, 0
2, 896, Note_on_c, 0, 55, 68
2, 896, Note_on_c, 0, 62, 68
2, 1152, Note_off_c, 0, 74, 0
2, 1152, Note_on_c, 0, 71, 67
