0, 0, Header, 1, 2, 256
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 689654
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 87
2, 0, Note_on_c, 0, 69, 64
2, 0, Note_on_c, 0, 65, 58
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 87
2, 0, Title_t, "Piano"
2, 0, Note_on_c, 0, 60, 64
2, 0, Note_on_c, 0, 53, 66
2, 377, Note_off_c, 0, 69, 0
2, 377, Note_off_c, 0, 65, 0
2, 377, Note_off_c, 0, 60, 0
2, 377, Note_off_c, 0, 53, 0
2, 384, Note_on_c, 0, 70, 77
2, 384, Note_on_c, 0, 65, 69
2, 384, Note_on_c, 0, 60, 71
2, 384, Note_on_c, 0, 55, 72
2, 510, Note_off_c, 0, 70, 0
2, 510, Note_off_c, 0, 65, 0
2, 510, Note_off_c, 0, 60, 0
2, 510, Note_off_c, 0, 55, 0
2, 512, Note_on_c, 0, 72, 73
2, 512, Note_on_c, 0, 65, 71
2, 512, Note_on_c, 0, 60, 74
2, 512, Note_on_c, 0, 57, 67
2, 763, Note_off_c, 0, 72, 0
2, 763, Note_off_c, 0, 65, 0
2, 763, Note_off_c, 0, 60, 0
2, 763, Note_off_c, 0, 57, 0
2, 768, Note_on_c, 0, 69, 64
2, 768, Note_on_c, 0, 60, 61
2, 768, Note_on_c, 0, 53, 66
2, 1019, Note_off_c, 0, 69, 0
2, 1019, Note_off_c, 0, 60, 0
2, 1019, Note_off_c, 0, 53, 0
2, 1024, Note_on_c, 0, 67, 64
2, 1024, Note_on_c, 0, 62, 67
2, 1024, Note_on_c, 0, 57, 72
2, 1024, Note_on_c, 0, 50, 67
2, 1526, Note_off_c, 0, 67, 0
2, 1526, Note_off_c, 0, 62, 0
2, 1526, Note_off_c, 0, 57, 0
2, 1526, Note_off_c, 0, 50, 0
2, 1536, Note_on_c, 0, 65, 71
2, 1536, Note_on_c, 0, 62, 78
2, 1536, Note_on_c, 0, 57, 67
2, 1536, Note_on_c, 0, 50, 69
2, 2038, Note_off_c, 0, 65, 0
2, 2038, Note_off_c, 0, 62, 0
2, 2038, Note_off_c, 0, 57, 0
2, 2038, Note_off_c, 0, 50, 0
2, 2048, Note_on_c, 0, 67, 75
2, 2048, Note_on_c, 0, 62, 69
